Session_ID,Timestamp,Source_Log,Vehicle_Speed_kmh,Speed_mps,Accel_X_mps2,Accel_Y_mps2,Accel_Z_mps2,Altitude_m,Road_Grade_pct,Heading_deg,Pitch_deg,Roll_deg,Aero_Force_N,Rolling_Resistance_N,Grade_Force_N,Inertial_Force_N,Estimated_Road_Load_N,Estimated_Wheel_Power_kW,Estimated_Wheel_Torque_Nm,Estimated_Motor_Torque_Nm,Battery_Voltage_V,Battery_Current_A,Battery_Power_kW,Available_Charge_Power_kW,Available_Discharge_Power_kW,Battery_SOC_pct,SOC_Display_pct,Battery_SOH_pct,Battery_Max_Temp_C,Battery_Min_Temp_C,Battery_Temp_C,Battery_Temp_Spread_C,Max_Cell_Voltage_V,Min_Cell_Voltage_V,Cell_Voltage_Spread_V,Ambient_Temp_C,Distance_Total_km,Distance_Trip_km,TPMS_FL,TPMS_FR,TPMS_RL,TPMS_RR,TPMS_Avg,Latitude_deg,Longitude_deg,Drive_Context,Estimated_Powertrain_Efficiency_pct,Data_Quality_Flag,Battery_Power_Calculated_kW,TPMS_Avg_Calculated,Cal_cell_voltage_spread,Cell_Spread_Difference,Battery_Temp_Spread_Calculated_C,Battery_Temp_Spread_Difference,Speed_Calculated_mps,Speed_Difference_mps,Driving_Mode,Driving_Behaviour,Road_Load_Calculated_N,Road_Load_Difference_N,Dominant_Road_Load_Component,SOC_State,Battery_Temp_State,Cell_Voltage_Balance_State
EV6_645D0AF9,2023-04-30 11:24:40+00:00,00000173-645D0AF9,18.3057,5.0849,-1.3112,0.7245,9.9388,90.0,-3.2121,110.8667,-0.6333,2.1,9.954,229.4357,-614.1458,-2556.8878,-2931.6438,-14.9071,-908.8096,-110.8304,789.5,-53.6,-42.3172,108.46,271.46,93.0,95.0,100.0,10.0,9.0,10.0,1.0,4.1,4.1,0.0,11.5,9638.0,881168.3333,33.6,32.6,33.2,33.0,33.1,56.0533,10.1888,Urban,,OK,-42.32,33.1,0.0,0.0,1.0,0.0,5.084916666666667,-1.6666666667219943e-05,City,Braking,-2931.6439,0.00010000000020227162,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:24:45+00:00,00000173-645D0AF9,13.5642,3.7678,-0.9719,0.9541,10.0612,88.95,-3.2121,118.025,-1.075,2.05,5.4654,229.4357,-614.1458,-1895.2806,-2274.5254,-8.5701,-705.1029,-85.9882,783.3,-10.1,-7.9113,108.46,271.46,93.0,95.0,100.0,10.0,9.0,10.0,1.0,4.08,4.06,0.02,11.5,9638.0,881243.25,33.6,32.6,33.2,33.0,33.1,56.053,10.1899,Urban,,OK,-7.91,33.1,0.0200000000000004,-4.614364446098307e-16,1.0,0.0,3.767833333333333,-3.333333333310762e-05,City,Braking,-2274.5253000000002,-9.999999974752427e-05,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:24:50+00:00,00000173-645D0AF9,11.5928,3.2202,-1.465,1.2625,10.01,87.78,-3.2121,111.66,-0.98,1.74,3.9921,229.4357,-614.1458,-2856.75,-3237.468,-10.4254,-1003.6151,-122.3921,789.3,-47.3,-37.3339,108.14,271.46,93.0,95.5,100.0,10.0,9.0,10.0,1.0,4.1,4.1,0.0,11.5,9638.0,881298.6,33.6,32.6,33.2,33.0,33.1,56.0528,10.1908,Urban,,OK,-37.33,33.1,0.0,0.0,1.0,0.0,3.220222222222222,-2.2222222221923715e-05,City,Braking,-3237.468,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:24:55+00:00,00000173-645D0AF9,2.8796,0.7999,-2.0577,0.9038,10.0064,86.86,-3.2121,107.78,-1.3,1.0,0.2463,229.4357,-614.1458,-4012.5,-4396.9638,-3.5171,-1363.0588,-166.2267,781.7,1.3,1.0162,108.14,271.46,93.0,95.5,100.0,10.0,9.0,10.0,1.0,4.06,4.06,0.0,,9638.0,881343.2,33.6,32.6,33.2,33.0,33.1,56.0527,10.1914,Stop_or_Crawl,-346.098,OK,1.02,33.1,0.0,0.0,1.0,0.0,0.7998888888888889,1.1111111111183902e-05,Crawl,Braking,-4396.9637999999995,-9.094947017729282e-13,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:25:25+00:00,00000173-645D0AF9,3.8597,1.0721,0.9551,-0.234,10.0641,88.1,-0.4846,112.3333,-0.4667,0.4,0.4425,229.5513,-92.7074,1862.5,1999.7864,2.144,619.9338,75.6017,778.8,14.7,11.4484,108.14,271.46,93.0,,,10.0,9.0,10.0,1.0,4.04,4.04,0.0,11.5,9638.0,881366.3333,33.6,32.6,33.2,33.0,,56.0527,10.1915,Stop_or_Crawl,18.7278,OK,11.45,33.1,0.0,0.0,1.0,0.0,1.072138888888889,-3.888888888892161e-05,Crawl,Accelerating,1999.7864,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:25:30+00:00,00000173-645D0AF9,7.4282,2.0634,1.2653,-0.7117,10.0791,88.05,3.8553,163.15,0.125,-1.0,1.6391,229.3836,736.9436,2467.3469,3435.3132,7.0884,1064.9471,129.8716,769.3,70.0,53.851,108.14,271.46,93.0,95.5,100.0,10.0,9.0,10.0,1.0,4.0,4.0,0.0,,9638.0,881382.75,33.6,32.6,33.2,33.0,33.1,56.0525,10.1917,Urban,13.1631,OK,53.85,33.1,0.0,0.0,1.0,0.0,2.063388888888889,1.1111111111183902e-05,Crawl,Accelerating,3435.3132,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:25:35+00:00,00000173-645D0AF9,14.6482,4.0689,0.7551,0.9413,10.0867,89.0333,3.8553,180.9,0.7833,-0.15,6.3737,229.3836,736.9436,1472.449,2445.1499,9.9492,757.9965,92.4386,773.3,37.3,28.8441,108.46,271.46,93.0,95.0,100.0,10.0,9.0,10.0,1.0,4.02,4.02,0.0,,9638.0,881452.5,33.6,32.6,33.2,33.0,33.1,56.0519,10.1916,Urban,34.4929,OK,28.84,33.1,0.0,0.0,1.0,0.0,4.068944444444444,-4.444444444384743e-05,City,Accelerating,2445.1499,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:25:40+00:00,00000173-645D0AF9,16.4128,4.5591,-0.0625,0.46,10.095,90.4,3.8553,178.475,0.95,2.05,8.0018,229.3836,736.9436,-121.875,852.454,3.8864,264.2607,32.2269,777.2,13.4,10.4145,108.46,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.04,4.04,0.0,11.5,9638.0,881532.75,33.6,32.6,33.2,33.6,33.25,56.0512,10.1917,Urban,37.3175,OK,10.41,33.25,0.0,0.0,1.0,0.0,4.559111111111111,-1.1111111111183902e-05,City,Coasting,852.454,0.0,Grade_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:25:45+00:00,00000173-645D0AF9,15.7752,4.382,-0.3444,0.4235,10.0536,91.6,2.5415,187.55,0.7,1.925,7.3923,229.4799,486.02,-671.5561,51.3361,0.225,15.9142,1.9408,779.7,0.0,0.0,109.13,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.06,4.04,0.02,,9638.75,881597.0,33.6,32.6,33.2,33.6,33.25,56.0506,10.1916,Urban,,OK,0.0,33.25,0.0199999999999995,4.2674197509029455e-16,1.0,0.0,4.382,0.0,City,Coasting,51.33609999999999,1.4210854715202004e-14,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:25:50+00:00,00000173-645D0AF9,15.1092,4.197,0.1582,0.8393,10.0842,92.1333,2.5415,194.7333,0.2167,1.9833,6.7812,229.4799,486.02,308.4184,1030.6995,4.3258,319.5168,38.9655,772.3,47.1,36.3753,109.13,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.02,4.02,0.0,11.5,9639.0,881688.0,33.6,32.8,33.6,33.6,33.4,56.0498,10.1913,Urban,11.8922,OK,36.38,33.4,0.0,0.0,1.0,0.0,4.197,0.0,City,Coasting,1030.6995,0.0,Grade_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:25:55+00:00,00000173-645D0AF9,17.0758,4.7433,0.3827,0.7194,9.9949,92.45,1.3352,196.1,0.3,1.8,8.6614,229.5335,255.3995,746.1735,1239.7678,5.8805,384.328,46.8693,771.7,45.7,35.2667,109.13,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.02,4.0,0.02,11.5,9639.0,881767.75,33.6,32.8,33.6,33.6,33.4,56.0492,10.191,Urban,16.6745,OK,35.27,33.4,0.0199999999999995,4.2674197509029455e-16,1.0,0.0,4.743277777777778,2.2222222221479623e-05,City,Coasting,1239.7679,-9.999999997489795e-05,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:26:00+00:00,00000173-645D0AF9,19.0828,5.3008,0.0075,0.83,10.0575,92.4667,0.603,197.6167,0.1167,1.7333,10.8172,229.5498,115.3425,14.625,370.3345,1.9631,114.8037,14.0005,777.7,4.4,3.4219,109.8,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.04,4.04,0.0,11.5,9639.0,881860.1667,33.6,32.8,33.6,33.6,33.4,56.0484,10.1905,Urban,57.368,OK,3.42,33.4,0.0,0.0,1.0,0.0,5.300777777777777,2.2222222222367805e-05,City,Coasting,370.33450000000005,-5.684341886080802e-14,Rolling_Resistance_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:26:05+00:00,00000173-645D0AF9,18.9065,5.2518,-0.199,0.7679,10.0408,92.625,0.5626,199.0,0.075,1.8,10.6182,229.5504,107.6249,-388.0102,-40.2167,-0.2112,-12.4672,-1.5204,776.1,17.2,13.3489,109.8,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.04,4.02,0.02,,9639.0,881955.5,33.6,32.8,33.6,33.6,33.4,56.0476,10.1901,Urban,-1.5822,OK,13.35,33.4,0.0200000000000004,-4.614364446098307e-16,1.0,0.0,5.251805555555555,-5.555555555147862e-06,City,Coasting,-40.2167,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:26:10+00:00,00000173-645D0AF9,18.8595,5.2388,-0.1148,0.8138,10.0179,92.75,0.5626,200.25,0.1667,1.6833,10.5654,229.5504,107.6249,-223.852,123.8887,0.649,38.4055,4.6836,775.9,18.9,14.6645,109.8,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.04,4.02,0.02,,9639.0,882049.6667,33.6,32.6,33.6,33.6,33.35,56.0468,10.1895,Urban,4.4258,OK,14.66,33.35,0.0200000000000004,-4.614364446098307e-16,1.0,0.0,5.2387500000000005,4.999999999988347e-05,City,Coasting,123.8887,0.0,Rolling_Resistance_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:26:15+00:00,00000173-645D0AF9,18.8128,5.2258,-0.1658,0.8189,10.1046,92.875,0.5626,201.325,0.125,1.775,10.5131,229.5504,107.6249,-323.3418,24.3466,0.1272,7.5474,0.9204,776.7,13.8,10.7185,109.8,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.04,4.04,0.0,,9639.0,882149.0,33.6,32.6,33.6,33.6,33.35,56.0459,10.189,Urban,1.187,OK,10.72,33.35,0.0,0.0,1.0,0.0,5.225777777777777,2.2222222222367805e-05,City,Coasting,24.346600000000024,-2.4868995751603507e-14,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:26:20+00:00,00000173-645D0AF9,18.556,5.1544,-0.1964,0.9158,10.0204,93.02,0.5899,201.6,0.14,1.7,10.2281,229.55,112.8515,-383.0357,-30.4061,-0.1567,-9.4259,-1.1495,776.5,15.4,11.9581,109.8,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.04,4.04,0.0,,9639.0,882247.0,33.6,32.6,33.6,33.6,33.35,56.0451,10.1884,Urban,-1.3106,OK,11.96,33.35,0.0,0.0,1.0,0.0,5.154444444444445,-4.444444444473561e-05,City,Coasting,-30.40609999999998,-1.7763568394002505e-14,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:26:25+00:00,00000173-645D0AF9,18.3725,5.1035,-0.1525,0.9175,9.96,93.25,0.5899,201.375,0.1,2.025,10.0268,229.55,112.8515,-297.375,55.0534,0.281,17.0665,2.0813,776.5,15.4,11.9581,110.47,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.04,4.04,0.0,,9639.0,882330.25,33.6,32.6,33.6,33.6,33.35,56.0444,10.1879,Urban,2.3496,OK,11.96,33.35,0.0,0.0,1.0,0.0,5.103472222222222,2.7777777778403845e-05,City,Coasting,55.053300000000036,9.999999996779252e-05,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:26:30+00:00,00000173-645D0AF9,18.3068,5.0852,-0.1097,1.0383,10.0663,93.4,0.6715,201.58,0.12,2.4,9.9553,229.5488,128.4549,-213.9031,154.0559,0.7834,47.7573,5.8241,776.5,15.0,11.6475,110.47,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.04,4.04,0.0,,9639.0,882412.6,33.6,32.6,33.6,33.6,33.35,56.0437,10.1874,Urban,6.726,OK,11.65,33.35,0.0,0.0,1.0,0.0,5.085222222222222,-2.2222222221479623e-05,City,Coasting,154.0559,0.0,Rolling_Resistance_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:26:35+00:00,00000173-645D0AF9,18.241,5.0669,-0.125,0.8903,10.0357,93.7,0.6715,201.35,0.1833,1.9833,9.8838,229.5488,128.4549,-243.75,124.1375,0.629,38.4826,4.693,776.5,15.4,11.9581,110.47,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.04,4.04,0.0,,9639.0,882513.3333,33.6,32.6,33.6,33.6,33.35,56.0429,10.1868,Urban,5.26,OK,11.96,33.35,0.0,0.0,1.0,0.0,5.066944444444444,-4.444444444384743e-05,City,Coasting,124.13750000000005,-4.263256414560601e-14,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:26:40+00:00,00000173-645D0AF9,18.1938,5.0538,-0.1403,1.0051,10.0765,93.9,0.6715,201.375,0.125,2.325,9.8327,229.5488,128.4549,-273.5969,94.2394,0.4763,29.2142,3.5627,778.0,5.3,4.1234,110.47,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.04,4.04,0.0,,9639.75,882613.5,33.6,32.6,33.6,33.6,33.35,56.0421,10.1862,Urban,11.5504,OK,4.12,33.35,0.0,0.0,1.0,0.0,5.053833333333333,-3.333333333355171e-05,City,Coasting,94.23950000000002,-0.00010000000001753051,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:26:45+00:00,00000173-645D0AF9,17.1552,4.7653,-0.4592,0.9515,9.9719,94.06,0.5899,201.12,0.12,1.78,8.7422,229.55,112.8515,-895.4082,-544.2645,-2.5936,-168.722,-20.5759,780.1,-6.2,-4.8366,110.47,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.06,4.04,0.02,,9640.0,882702.0,33.6,32.6,33.6,33.6,33.35,56.0413,10.1857,Urban,,OK,-4.84,33.35,0.0199999999999995,4.2674197509029455e-16,1.0,0.0,4.765333333333333,-3.333333333355171e-05,City,Coasting,-544.2645,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:26:50+00:00,00000173-645D0AF9,15.078,4.1883,-1.02,0.9625,10.0775,94.175,0.5491,199.275,0.05,1.65,6.7533,229.5505,105.047,-1989.0,-1647.6492,-6.9009,-510.7712,-62.2892,786.4,-41.9,-32.9502,110.47,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.08,4.08,0.0,,9640.0,882774.25,33.6,32.8,33.6,33.6,33.4,56.0407,10.1853,Urban,,OK,-32.95,33.4,0.0,0.0,1.0,0.0,4.1883333333333335,-3.333333333355171e-05,City,Braking,-1647.6492,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:26:55+00:00,00000173-645D0AF9,8.7865,2.4407,-1.9821,0.6276,10.0051,93.95,0.3505,200.3,-0.225,-0.3,2.2933,229.5526,67.0553,-3865.1786,-3566.2774,-8.7042,-1105.546,-134.8227,783.7,-18.1,-14.185,110.47,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.08,4.06,0.02,,9640.0,882831.75,33.6,32.8,33.6,33.6,33.4,56.0402,10.185,Urban,,OK,-14.18,33.4,0.0200000000000004,-4.614364446098307e-16,1.0,0.0,2.4406944444444445,5.555555555591951e-06,Crawl,Braking,-3566.2774,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:27:00+00:00,00000173-645D0AF9,1.6616,0.4616,-0.8597,0.648,10.0459,93.78,0.3505,198.9,-0.06,0.0,0.082,229.5526,67.0553,-1676.4031,-1379.7132,-0.6368,-427.7111,-52.1599,780.4,1.6,1.2486,109.8,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.06,4.06,0.0,,9640.0,882862.4,33.6,32.8,33.6,33.6,33.4,56.04,10.1849,Stop_or_Crawl,-51.0006,OK,1.25,33.4,0.0,0.0,1.0,0.0,0.4615555555555555,4.444444444445805e-05,Crawl,Braking,-1379.7132,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:27:05+00:00,00000173-645D0AF9,1.81,0.5028,1.2438,1.4625,10.0812,93.7,-1.8437,184.8,0.6,0.7,0.0973,229.515,-352.6378,2425.3125,2302.287,1.1575,713.709,87.0377,778.0,16.4,12.7592,109.8,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.04,4.04,0.0,,9640.0,882874.0,33.6,32.8,33.6,33.6,,56.04,10.1849,Stop_or_Crawl,9.0722,OK,12.76,33.4,0.0,0.0,1.0,0.0,0.5027777777777778,2.2222222222256786e-05,Crawl,Accelerating,2302.287,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:27:10+00:00,00000173-645D0AF9,5.135,1.4264,0.9388,1.6276,10.0459,93.725,-3.1823,124.9,0.625,1.3,0.7833,229.4379,-608.454,1830.6122,1452.3794,2.0717,450.2376,54.907,775.4,29.9,23.1845,109.8,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.04,4.02,0.02,,9640.0,882883.0,33.6,32.8,33.6,33.6,33.4,56.0399,10.185,Urban,8.9355,OK,23.18,33.4,0.0200000000000004,-4.614364446098307e-16,1.0,0.0,1.4263888888888887,1.1111111111183902e-05,Crawl,Accelerating,1452.3794,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:27:15+00:00,00000173-645D0AF9,9.4238,2.6177,0.225,1.2775,9.9925,93.78,-5.4152,97.68,-0.04,2.16,2.638,229.2182,-1034.3809,438.75,-363.7747,-0.9523,-112.7702,-13.7525,778.6,7.5,5.8395,110.47,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.04,4.04,0.0,,9640.0,882921.4,33.6,32.8,33.6,33.6,33.4,56.0398,10.1856,Urban,-16.3072,OK,5.84,33.4,0.0,0.0,1.0,0.0,2.617722222222222,-2.2222222221923715e-05,Crawl,Coasting,-363.77470000000017,1.7053025658242404e-13,Grade_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:27:20+00:00,00000173-645D0AF9,10.7032,2.9731,-0.4439,1.4694,9.9974,92.975,-5.4152,85.3,-1.275,2.375,3.403,229.2182,-1034.3809,-865.5612,-1667.321,-4.9572,-516.8695,-63.0329,783.6,-23.8,-18.6497,110.47,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.08,4.06,0.02,,9640.0,882970.75,33.6,32.8,33.6,33.6,33.4,56.0398,10.1864,Urban,,OK,-18.65,33.4,0.0200000000000004,-4.614364446098307e-16,1.0,0.0,2.9731111111111117,-1.1111111111183902e-05,City,Coasting,-1667.3209000000002,-9.999999974752427e-05,Grade_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:27:25+00:00,00000173-645D0AF9,8.4174,2.3382,-1.6352,1.1224,10.0102,91.58,-5.4152,79.48,-2.06,2.52,2.1047,229.2182,-1034.3809,-3188.648,-3991.706,-9.3333,-1237.4289,-150.906,784.4,-22.9,-17.9628,110.47,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.08,4.08,0.0,,9640.0,883016.2,33.6,32.8,33.6,33.6,33.4,56.0398,10.1871,Urban,,OK,-17.96,33.4,0.0,0.0,1.0,0.0,2.338166666666667,3.333333333310762e-05,Crawl,Braking,-3991.706,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:27:30+00:00,00000173-645D0AF9,3.1442,0.8734,-0.6582,1.3929,10.0153,90.5,-5.4152,78.36,-2.08,2.4,0.2937,229.2182,-1034.3809,-1283.4184,-2088.2874,-1.8239,-647.3691,-78.9475,779.6,6.6,5.1454,110.47,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.06,4.04,0.02,,9640.0,883049.2,33.6,32.8,33.6,33.6,33.4,56.0399,10.1876,Stop_or_Crawl,-35.4472,OK,5.15,33.4,0.0199999999999995,4.2674197509029455e-16,1.0,0.0,0.8733888888888889,1.111111111107288e-05,Crawl,Braking,-2088.2874,0.0,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:27:35+00:00,00000173-645D0AF9,3.7242,1.0345,0.7168,1.7321,10.0128,90.125,-5.4152,264.825,1.125,2.7,0.412,229.2182,-1034.3809,1397.8316,593.0809,0.6136,183.8551,22.4214,775.8,30.3,23.5067,109.8,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.04,4.02,0.02,,9640.0,883067.5,33.6,32.8,33.6,33.6,33.4,56.04,10.1877,Stop_or_Crawl,2.6101,OK,23.51,33.4,0.0200000000000004,-4.614364446098307e-16,1.0,0.0,1.0345,0.0,Crawl,Accelerating,593.0808999999999,1.1368683772161603e-13,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:27:40+00:00,00000173-645D0AF9,5.9408,1.6502,-0.2725,1.24,10.0125,90.74,7.4535,339.3,2.0,2.58,1.0484,228.919,1421.8811,-531.375,1120.4734,1.849,347.3468,42.3594,781.0,-3.6,-2.8116,110.47,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.06,4.06,0.0,,9640.0,883087.2,33.6,32.8,33.6,33.6,33.4,56.0402,10.1876,Urban,,OK,-2.81,33.4,0.0,0.0,1.0,0.0,1.6502222222222225,-2.2222222222367805e-05,Crawl,Coasting,1120.4735,-9.999999997489795e-05,Grade_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:27:45+00:00,00000173-645D0AF9,3.7618,1.0449,0.8061,2.148,10.0434,91.52,7.4535,293.32,3.14,1.4,0.4204,228.919,1421.8811,1571.9388,3223.1592,3.368,999.1793,121.8511,777.5,17.5,13.6062,110.47,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.04,4.04,0.0,,9640.0,883113.0,33.6,32.8,33.6,33.6,33.4,56.0404,10.1874,Stop_or_Crawl,24.7535,OK,13.61,33.4,0.0,0.0,1.0,0.0,1.0449444444444445,-4.444444444451357e-05,Crawl,Accelerating,3223.1593000000003,-0.00010000000020227162,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:27:50+00:00,00000173-645D0AF9,5.0852,1.4126,0.3367,1.2985,10.0357,92.76,7.4535,197.9,3.42,0.7,0.7681,228.919,1421.8811,656.6327,2308.2009,3.2605,715.5423,87.2613,780.1,0.0,0.0,110.47,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.06,4.06,0.0,,9640.0,883131.8,33.6,32.8,33.6,33.6,33.4,56.0403,10.1872,Urban,,OK,0.0,33.4,0.0,0.0,1.0,0.0,1.4125555555555556,4.444444444451357e-05,Crawl,Coasting,2308.2009000000003,-4.547473508864641e-13,Grade_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:27:55+00:00,00000173-645D0AF9,4.6906,1.3029,0.574,-0.3061,10.0306,93.86,7.4535,228.58,1.84,0.76,0.6536,228.919,1421.8811,1119.2602,2770.7138,3.6101,858.9213,104.7465,776.2,23.6,18.3183,110.47,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.04,4.02,0.02,,9640.0,883153.6,33.6,32.8,33.6,33.6,33.4,56.0401,10.1871,Stop_or_Crawl,19.7075,OK,18.32,33.4,0.0200000000000004,-4.614364446098307e-16,1.0,0.0,1.3029444444444445,-4.444444444451357e-05,Crawl,Accelerating,2770.7138999999997,-9.999999974752427e-05,Grade_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:28:00+00:00,00000173-645D0AF9,5.5982,1.5551,-0.6862,0.7194,10.0332,94.26,5.1445,260.32,0.78,1.5,0.9309,229.2508,982.8195,-1338.1378,-125.1365,-0.1946,-38.7923,-4.7308,780.9,-5.0,-3.9045,110.47,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.06,4.06,0.0,,9640.0,883178.6,33.6,32.8,33.6,33.6,33.4,56.04,10.1867,Urban,,OK,-3.9,33.4,0.0,0.0,1.0,0.0,1.5550555555555556,4.444444444429152e-05,Crawl,Braking,-125.13660000000004,0.00010000000004595222,Inertial_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:28:05+00:00,00000173-645D0AF9,2.6964,0.749,-0.1625,-0.1275,10.06,94.38,3.2043,313.36,0.16,0.68,0.216,229.4362,612.6468,-316.875,525.4241,0.3935,162.8815,19.8636,779.3,5.9,4.5979,110.47,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.06,4.04,0.02,,9640.0,883200.6,33.6,32.8,33.6,33.6,33.4,56.04,10.1864,Stop_or_Crawl,8.5592,OK,4.6,33.4,0.0199999999999995,4.2674197509029455e-16,1.0,0.0,0.749,0.0,Crawl,Coasting,525.424,9.999999997489795e-05,Grade_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:28:10+00:00,00000173-645D0AF9,3.2234,0.8954,0.0255,0.0408,10.0689,94.48,2.2337,20.14,0.06,-0.5,0.3086,229.4968,427.1826,49.7449,706.7329,0.6328,219.0872,26.718,779.2,5.8,4.5194,110.47,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.06,4.04,0.02,,9640.0,883213.2,33.6,32.8,33.6,33.6,33.4,56.0401,10.1864,Stop_or_Crawl,14.002,OK,4.52,33.4,0.0199999999999995,4.2674197509029455e-16,1.0,0.0,0.8953888888888888,1.1111111111183902e-05,Crawl,Coasting,706.7329000000001,-1.1368683772161603e-13,Grade_Force_N,Very High,Normal,Low
EV6_645D0AF9,2023-04-30 11:28:15+00:00,00000173-645D0AF9,3.9875,1.1076,-0.2194,0.8469,10.0689,94.475,2.2337,47.4,-0.2,0.15,0.4723,229.4968,427.1826,-427.8061,229.3456,0.254,71.0971,8.6704,780.5,-1.9,-1.4829,110.47,271.46,92.5,95.0,100.0,10.0,9.0,10.0,1.0,4.06,4.06,0.0,,9640.0,883227.25,33.6,32.8,33.6,33.6,33.4,56.0402,10.1865,Stop_or_Crawl,,OK,-1.48,33.4,0.0,0.0,1.0,0.0,1.1076388888888888,-3.888888888892161e-05,Crawl,Coasting,229.3456,0.0,Inertial_Force_N,Very High,Normal,Low
